@relation train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute 52WeekChange numeric
@attribute fiftyDayAverageChangePercent numeric
@attribute twoHundredDayAverageChangePercent numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute revenueGrowth numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute sector numeric
@attribute state numeric
@attribute In_SP500 numeric
@attribute In_NASDAQ numeric
@attribute is_Insolvent numeric
@attribute has_benefits numeric
@attribute target {0,1,2,3,4}

@data
-0.437262,-0.270658,-0.138196,0.688307,-0.14763,0.210281,-0.552961,-0.291336,-0.313807,-0.175865,-0.200311,-0.248839,-0.039202,0.066671,1.439874,-0.078134,0.052824,1.127747,0.245056,-0.077021,-0.248442,-0.213979,-0.189308,-0.239242,-0.147606,-0.074706,-0.234855,-0.086695,-0.415318,0.281887,0.150645,-0.274336,-0.200551,-0.117223,-0.642815,-0.183513,-0.291526,-0.266177,-0.275021,0.560324,0.875532,0.842822,-0.118043,0.615613,-0.19201,-0.296314,-0.12644,1,4,0,0,0,0,4
-0.437262,-0.104393,-0.163051,0.068919,0.096361,0.511571,0.242201,-0.881341,-0.171029,-0.081534,-0.019625,-0.312662,-0.038102,0.125592,0.267648,0.362605,0.053061,-0.033951,0.010784,-0.086267,-0.132357,-0.193658,-0.050119,0.099169,-0.014194,0.013357,-0.296264,-0.236201,0.731108,-0.50358,-0.561107,0.19987,0.087387,-0.269732,0.831926,-0.017965,-0.066567,-0.044569,0.082399,-0.036046,0.507816,-0.194353,-0.537185,0.132613,-0.196675,-0.042789,-0.093281,10,24,1,0,0,0,1
-0.921428,-0.302048,-0.220474,1.491097,-0.177937,-0.382547,-0.417858,-1.454995,-0.375165,-0.180199,-0.199466,-0.367396,-0.036962,0.22204,1.336269,0.79551,0.053466,-0.131087,-0.10841,-0.05979,-0.281508,-0.324744,-0.281001,-0.248774,-0.168767,-0.163372,-0.296004,-0.223621,-0.369304,1.105457,0.913309,-0.078251,-0.23405,-0.177747,2.267001,0.287089,-0.30216,-0.275268,-0.364551,0.120476,3.29354,-0.213309,-0.464855,-1.259637,-0.253402,-0.279454,-0.031145,8,9,0,0,0,0,1
-0.800386,-0.329235,-0.15555,-0.562551,0.110413,-0.044157,0.246212,0.083379,-0.324252,-0.179518,-0.200671,-0.320642,-0.039288,-0.00111,-0.57377,-0.113383,0.052804,0.402089,0.125636,-0.099505,-0.235612,-0.208204,-0.256497,-0.23594,-0.15518,-0.127785,-0.226792,-0.113253,-0.367309,-0.059679,-0.228116,-0.302882,-0.21416,-0.150754,-0.642815,-0.183513,-0.259183,-0.236139,-0.412714,-0.584865,-0.287044,-0.545043,-0.362126,0.388452,-0.204078,-0.248751,-0.137852,6,9,0,0,0,0,3
-0.316221,0.219697,-0.046562,-0.38122,0.015805,0.26409,0.876077,0.733339,-0.282223,-0.086589,-0.092452,6.348492,-0.037119,0.228829,-0.01011,0.326512,0.053263,0.970468,7.776251,0.025313,-0.230313,-0.221071,-0.220868,-0.14196,-0.095989,0.039897,-0.236852,-0.148541,-0.147655,-0.056686,0.598575,-0.425762,-0.275366,-0.241298,-0.337205,-0.116505,-0.238334,-0.21396,-0.34215,-0.380792,-0.249901,-0.413703,-0.420687,0.453545,-0.246968,1.31772,0.005464,7,35,0,0,0,0,0
-0.437262,-0.312097,-0.191707,0.090883,-0.459247,-0.758931,-1.194855,-0.135999,-0.157757,-0.165181,-0.165162,-0.18698,-0.038672,-0.015804,0.306022,0.127211,0.053011,0.348509,0.034762,-0.090259,-0.224818,-0.269531,-0.194175,-0.174634,-0.155215,-0.17061,-0.298766,-0.237195,-0.110082,-0.355795,-0.482423,-0.36466,-0.158801,-0.078495,-0.369082,-0.129447,-0.131297,-0.11351,0.046045,0.177934,0.463244,-0.023747,-0.29802,1.236865,-0.199474,0.223148,-0.020051,7,2,0,0,0,0,2
1.257317,-0.015158,-0.051076,1.071582,-0.220589,-0.413535,-0.622521,-0.531153,-0.310889,-0.123099,-0.124305,-0.27156,-0.037127,0.061631,0.552304,0.521015,0.052915,-0.132042,-0.095769,-0.080593,-0.245326,-0.259245,-0.217291,-0.146444,-0.146349,-0.119944,-0.295118,-0.23033,-0.120761,-0.526714,-0.680932,0.182736,-0.126122,-0.021502,1.122102,0.479294,-0.232569,-0.208606,-0.392534,-0.612603,-0.324187,-0.574831,-0.432221,0.41166,-0.233883,-0.230445,0.161799,8,45,1,0,0,0,3
-1.042469,-0.310343,-0.011893,-0.178178,-0.244672,-0.333922,-0.794655,-1.050303,-0.219286,-0.170369,-0.173386,-0.387021,-0.039137,-0.111576,-0.22841,-0.002109,0.052623,0.016288,-0.192291,-0.086687,-0.173092,-0.159009,-0.170952,-0.149633,-0.187891,-0.232134,-0.203844,-0.137421,-0.117733,-0.253733,-0.093377,0.038157,-0.194626,-0.002637,1.653196,24.764872,-0.191197,-0.16655,-0.124922,0.086794,0.0621,-0.137484,-0.515459,0.893057,-0.152476,-0.209458,-0.202169,6,46,0,0,0,1,2
2.467731,1.042728,0.235926,-0.723988,-0.145002,-0.291506,-0.166803,-0.268171,-0.029833,2.126428,4.680668,1.960676,-0.038225,0.045894,-0.30063,-0.065917,0.052826,1.263308,3.789176,-0.074499,4.03955,0.642865,4.095027,3.255339,2.648216,0.680466,0.305466,-0.196223,4.384833,-0.457856,-0.395512,-0.288947,2.616472,2.595675,0.377806,-0.042572,0.96366,2.282984,0.015327,-0.933573,-0.461616,-0.940415,-0.5455,-0.898313,5.440502,4.013151,-0.066663,2,10,1,0,0,0,1
1.015235,-0.171411,-0.173401,-0.341811,-0.053029,0.040797,0.094366,0.415854,0.478638,0.043032,0.121408,-0.296105,-0.039281,0.023766,-0.67224,-0.105477,0.052711,0.193496,0.415998,-0.071347,1.362641,0.232043,0.765335,0.835584,0.717381,0.221452,0.519394,-0.058396,1.294683,-0.463027,-0.588106,-0.01416,1.027363,0.322972,-0.159914,-0.16303,0.502656,0.506499,0.255912,-0.65421,-0.821903,-0.706171,-0.522791,-0.464713,0.993947,0.269586,-0.159413,7,10,1,0,0,0,0
-0.195179,0.329907,0.09545,-0.631189,-0.377373,-0.617267,-0.334868,-0.108747,-0.350222,-0.117402,-0.142652,2.361926,-0.036724,0.222907,0.396076,0.093939,0.05286,2.543145,1.570981,-0.049914,-0.258756,-0.242075,-0.246726,-0.229692,-0.133701,0.009738,-0.245133,-0.104494,-0.415893,-0.239852,-0.385226,-0.380683,-0.202637,-0.127487,-0.642815,-0.183513,-0.295015,-0.268375,-0.45625,-0.632416,-0.461616,-0.608682,-0.434635,0.83023,-0.197172,-0.294517,0.077284,9,10,0,0,0,0,2
1.4994,1.133754,0.32514,-0.370364,-0.217051,0.476701,-0.496292,-1.044853,-0.212278,0.446028,0.383887,-0.023744,-0.037252,0.383743,0.282506,0.289373,0.053443,1.122616,0.298903,-0.05937,0.012806,-0.081688,0.184226,0.365121,0.525958,0.641259,1.081157,0.533355,-0.299224,0.009995,-0.042464,0.556421,0.364228,0.559409,-0.642815,-0.183513,-0.031247,-0.009333,-0.365679,-0.889984,-0.818188,-0.888963,-0.539152,0.46664,-0.180088,-0.281255,-0.051383,6,19,1,1,0,0,2
4.888559,0.536259,0.033794,-0.463558,0.306417,0.842745,0.990803,-0.269534,3.365644,18.003213,17.330688,0.122004,-0.037462,0.372899,0.477016,0.255056,0.053279,1.630613,0.544755,-0.055797,9.447806,-0.16454,17.162212,19.116082,22.138835,0.358975,20.320662,0.004413,2.814086,-0.066211,-0.20086,0.000331,21.217524,12.446076,-0.469257,-0.163828,7.454972,13.995127,2.25676,-1.068301,-1.041046,-0.962079,-0.528781,-0.491568,2.012935,0.738954,-0.064766,1,4,1,1,0,0,1
-1.16351,-0.295032,-0.197614,-0.454926,0.048163,0.313812,0.186859,-0.653787,-0.344363,-0.177011,-0.202663,-0.35142,-0.039097,0.043749,1.077408,-0.019741,0.052393,-0.040633,-0.065777,-0.070086,-0.264597,-0.276018,-0.241796,-0.246993,-0.162351,-0.144071,-0.186871,-0.009813,-0.414468,-0.095061,-0.236087,-0.129472,-0.212837,-0.146187,-0.642815,-0.183513,-0.279659,-0.257722,-0.422648,-0.519482,-0.212758,-0.450262,-0.210491,0.131563,-0.228528,-0.296813,-0.074804,9,19,0,0,0,0,3
-0.800386,-0.317907,-0.141044,-0.661389,1.612618,0.731225,2.298009,0.072478,-0.370067,-0.185864,-0.208425,-0.231612,-0.038605,-0.222777,0.642601,-0.179239,0.052737,-0.214739,-0.332854,0.031197,-0.283733,-0.311402,-0.288814,-0.267426,-0.178308,-0.238769,-0.298695,-0.21222,-0.415442,0.121582,-0.030122,-0.353383,-0.251758,-0.196661,-0.642815,-0.183513,-0.35143,-0.328706,-0.451929,0.665332,0.095529,0.226745,0.831017,-1.029106,-0.252445,-0.294902,-0.202169,6,19,0,0,0,1,1
-1.042469,-0.101798,-0.120932,-0.652604,0.35196,0.285365,0.22732,-1.003975,-0.313211,-0.138822,-0.164246,0.42169,-0.036702,0.18992,1.672848,-0.082832,0.052807,0.624762,0.277005,-0.045501,-0.26771,-0.304191,-0.238061,-0.254398,-0.150914,-0.138642,-0.228114,-0.139067,-0.417177,0.230992,0.09716,-0.359224,-0.224174,-0.157343,-0.642815,-0.183513,-0.234563,-0.232519,-0.033638,0.835724,2.810681,0.748041,0.48045,-0.738289,-0.247938,-0.29745,0.15494,6,4,0,0,0,0,1
-1.042469,0.304839,-0.027196,-0.277017,0.381589,0.680032,0.74152,-0.048793,-0.391947,-0.17341,-0.205968,-0.14236,-0.03925,0.188701,-0.045749,0.150156,0.052371,0.430251,0.353852,0.016068,-0.266151,0.094428,-0.268381,-0.235861,-0.149844,0.482625,-0.178932,2.374867,-0.411433,-0.346813,-0.433311,0.197542,-0.175414,-0.07647,-0.279585,-0.151593,-0.358976,-0.340782,-0.505582,-0.293615,-0.383616,-0.29455,1.035671,-0.55434,-0.247308,-0.29687,-0.117618,5,9,0,0,0,0,0
-0.921428,-0.099058,-0.146951,-0.716986,2.2545,2.861125,2.25179,2.401161,-0.138825,-0.173008,-0.196193,1.477512,-0.03677,0.190626,-0.038062,-0.022319,0.052846,2.620472,1.349881,0.082049,-0.280499,-0.30082,-0.286553,-0.262695,-0.16816,-0.128388,-0.28933,-0.181623,-0.417362,0.193434,0.046762,-0.409019,-0.246396,-0.194544,-0.642815,-0.183513,-0.33355,-0.307105,-0.275843,2.240462,-0.91476,1.320789,-0.157114,-2.028812,-0.174067,-0.297109,0.110835,9,31,0,0,0,0,0
-1.284552,-0.347031,-0.223311,-0.380248,-0.254604,-0.169051,0.164265,0.147421,-0.352159,-0.179754,-0.195799,-0.383766,-0.039202,0.130191,-0.279088,0.136649,0.053759,0.371659,0.134648,-0.206042,-0.231807,-0.24185,-0.237544,-0.183383,-0.115572,-0.048166,-0.191604,-0.108066,-0.294466,-0.136702,-0.259487,-0.206687,-0.16619,-0.182632,1.090136,-0.143504,-0.214506,-0.285117,-0.466095,-0.931592,-0.528473,-0.664196,5.113634,-3.391279,-0.224554,-0.225057,-0.179704,7,46,0,0,0,0,4
-0.558303,-0.313047,-0.205647,-0.533997,1.061036,1.672785,1.17595,1.181634,-0.216166,-0.173163,-0.196492,0.746722,-0.037186,-0.604515,1.393115,-0.723389,0.052009,-1.979302,-1.334226,0.260031,-0.279573,-0.332679,-0.275474,-0.279543,-0.194412,-0.250229,-0.26093,-0.190538,-0.409145,0.244601,0.132902,-0.43249,-0.263947,-0.213215,-0.642815,-0.183513,-0.214996,-0.234239,0.144729,1.222076,1.302676,0.915939,-0.386087,1.260846,-0.249852,-0.227387,-0.202169,6,4,0,0,0,1,1
2.467731,-0.213434,-0.162156,1.145161,-0.206591,-0.135693,-0.506712,-0.431683,-0.060643,-0.101902,-0.13336,-0.078465,-0.037625,0.323367,1.175666,-0.103887,0.05279,0.032756,0.256453,-0.04361,-0.239908,-0.309871,-0.178098,-0.237071,-0.081209,-0.108483,-0.010464,-0.101232,-0.410884,-0.172628,-0.304228,-0.315616,-0.173402,-0.071189,-0.642815,-0.183513,0.029492,0.04927,-0.186683,-0.679967,-0.81076,-0.673674,-0.510721,0.644954,-0.190993,-0.290943,-0.051129,9,19,0,0,0,0,1
-0.195179,-0.183835,-0.173656,0.645477,-0.201232,-0.168478,0.15095,-1.28467,-0.371044,-0.177503,-0.194675,-0.321087,-0.039351,-0.060399,-1.052541,-0.19021,0.052585,0.073806,-0.025508,-0.083535,-0.172894,0.468779,-0.264474,-0.22776,-0.162775,-0.072896,-0.261659,-0.056315,-0.329361,-0.249922,-0.380855,0.054795,-0.218286,-0.140054,-0.642815,-0.183513,-0.334002,-0.317943,-0.499559,-0.725537,-0.959332,-0.392039,-0.437138,0.030001,-0.058929,-0.272977,-0.072823,7,48,0,0,0,0,2
-1.16351,-0.314874,-0.177202,1.315384,-0.408593,-0.685065,-1.278651,-0.536603,-0.386404,-0.185752,-0.208598,-0.295657,-0.024764,7.190996,1.724438,-0.288092,0.031538,-1.374527,0.193226,-0.099505,-0.286323,-0.343238,-0.29372,-0.274743,-0.170739,-0.110896,-0.29331,-0.171279,-0.417286,-0.180248,-0.294457,-0.301501,-0.258255,-0.202842,-0.642815,-0.183513,-0.351195,-0.330713,-0.490669,-0.226251,-0.105043,-0.029163,-0.372854,0.060171,-0.25299,-0.297873,-0.136608,1,31,0,0,0,0,0
-0.921428,-0.357847,-0.231877,-0.353342,0.069959,-0.075586,-0.04503,-0.189141,0.734977,-0.146076,-0.123576,-0.303264,-0.038764,0.096484,1.155735,0.468765,0.053131,0.241587,0.184112,-0.070507,-0.15389,-0.310684,0.033694,0.0994,-0.052825,-0.163372,-0.282144,-0.23645,0.196563,-0.46466,-0.572678,-0.383386,0.065872,0.020735,0.471648,-0.112906,0.653944,0.338523,0.590616,-0.586846,-0.721617,-0.153733,-0.404594,0.706565,-0.098911,1.036018,-0.14046,7,9,0,0,0,0,2
0.167945,0.08599,-0.019772,-0.559119,-0.344663,0.110861,-0.592353,-0.517527,-0.364848,-0.161273,-0.185984,-0.110704,-0.039288,-0.032951,-0.717571,-0.208572,0.052578,0.551373,0.19078,-0.087107,-0.160615,0.464422,-0.219044,-0.231823,-0.143979,0.081516,-0.209919,0.142054,-0.406488,-0.010145,-0.176689,-0.050455,-0.220182,-0.153487,-0.154036,-0.112814,-0.32977,-0.302158,-0.445548,-0.107373,0.184672,-0.28101,-0.458507,0.934555,-0.236536,-0.294214,-0.06356,7,9,0,0,0,0,4
-1.284552,-0.258307,0.749349,-0.266035,0.031849,-1.100146,-0.306828,0.40359,-0.404182,-0.186304,-0.120642,-0.392345,-0.035557,-0.029395,1.572676,0.490092,0.053862,-0.106504,-0.011521,-0.084586,-0.260612,0.395648,-0.219427,-0.194722,-0.16978,0.031453,-0.252829,0.640026,0.771121,-0.493782,-0.422254,0.472509,-0.405292,-0.423031,-0.642815,-0.183513,-0.365579,-0.339541,-0.528025,-0.939517,-0.873903,-0.932291,1.080196,-1.962614,-0.203109,-0.112032,-0.155908,5,9,0,0,0,0,1
-0.195179,-0.321488,-0.21992,0.775066,-0.109158,0.204732,0.173348,-0.247732,-0.234203,-0.166254,-0.177212,-0.351501,-0.036235,0.244301,1.557698,0.929256,0.053812,-0.057817,-0.098522,-0.070717,-0.274888,-0.331154,-0.260866,-0.216792,-0.157537,-0.174832,-0.292694,-0.232691,-0.252157,-0.020488,-0.20266,-0.21912,-0.208154,-0.146091,2.057858,0.324751,-0.121799,-0.099948,-0.341097,-0.737425,-0.565616,-0.706171,-0.46262,-0.192076,-0.253111,-0.194622,-0.020656,8,35,0,0,0,0,1
-1.284552,-0.384705,-0.19614,-0.626247,-0.36995,-0.261511,-0.285066,0.147421,-0.264587,-0.185139,-0.20956,-0.363215,-0.039245,-1.112133,0.177169,-1.300782,0.051719,-1.998872,-0.767713,-0.114634,-0.281963,-0.342413,-0.287451,-0.285286,-0.203064,-0.228515,-0.296123,-0.228435,-0.40903,0.164584,0.636888,-0.431379,-0.268345,-0.250341,-0.642815,-0.183513,0.137854,-0.283791,0.032181,-0.541277,2.10125,-0.429952,-0.314024,-0.927046,-0.244133,-0.230739,-0.202169,6,4,0,0,0,1,3
0.531069,-0.161398,-0.152657,-0.349773,-0.181797,0.196841,-0.333026,-0.645611,-0.209184,-0.112942,-0.120656,0.020183,-0.036967,0.267855,0.306386,0.40311,0.053236,0.322375,0.307406,-0.086897,-0.246272,-0.297152,-0.22896,-0.166631,-0.105407,-0.089182,-0.300142,-0.238375,-0.163686,-0.523992,-0.560078,-0.31398,-0.16037,-0.090465,0.735956,0.049612,-0.115526,-0.094703,-0.248731,-0.54722,-0.327901,-0.531503,-0.436244,0.588979,-0.207955,-0.028244,-0.038735,8,14,0,0,0,0,1
1.983566,-0.197392,-0.127558,-0.629541,-0.28671,0.474839,0.006533,0.396777,0.557394,-0.060555,-0.080581,-0.252617,-0.038629,0.02262,-0.162783,0.111255,0.052878,0.256742,-0.048181,-0.117156,-0.118767,-0.255162,-0.100883,-0.022968,-0.086465,-0.142864,0.310386,-0.025252,-0.135743,0.283248,0.600889,-0.159925,0.04077,0.054964,-0.642815,-0.183513,0.174176,0.191079,1.102071,0.52466,0.125243,0.788661,-0.518499,1.157737,0.065866,-0.157769,0.052114,9,2,1,1,0,0,2
-0.921428,-0.359053,-0.209001,-0.695603,-0.185763,0.089826,0.043368,-0.675589,-0.365454,-0.184479,-0.205007,-0.351788,-0.039059,-0.174773,-1.112759,-0.090395,0.052678,-0.404119,-0.298152,-0.067985,-0.272355,-0.300571,-0.291349,-0.258285,-0.182807,-0.233943,-0.27522,-0.186034,-0.379651,-0.037362,-0.010579,-0.346505,-0.24603,-0.212063,-0.642815,-0.183513,-0.279577,-0.276916,-0.444552,-0.650248,0.570959,-0.626284,1.772567,-1.640412,-0.246932,-0.245109,-0.202169,0,37,0,0,0,1,2
-0.921428,-0.32273,-0.229029,-0.453828,0.079799,0.026661,0.894404,1.203436,-0.251795,-0.161166,-0.175509,-0.266907,-0.039,-0.047263,1.724438,-0.127448,0.052603,-0.117483,-0.029566,-0.042979,-0.208288,-0.243435,-0.056304,-0.22247,-0.161871,-0.181467,-0.259845,-0.205542,-0.20418,-0.438533,-0.423539,-0.340484,-0.292261,-0.20951,-0.354903,-0.116824,-0.16736,-0.153711,-0.369258,-0.775069,-0.688188,-0.151025,-0.094797,-0.96871,-0.152222,-0.016315,0.023828,8,35,0,0,0,0,2
1.136276,1.258289,0.289248,0.020872,-0.169535,-0.454884,-0.335766,-0.35129,-0.228578,1.066393,1.153279,-0.071499,-0.037731,0.212416,0.158088,0.270639,0.053174,0.456027,0.187619,-0.078912,0.584866,0.070931,0.990127,1.516462,1.11996,0.642466,0.735056,0.077101,1.592669,-0.344364,-0.452339,0.783501,1.338248,0.702386,-0.080601,-0.089917,0.254866,0.270806,-0.271454,-0.92961,-0.431901,-0.939061,-0.528781,-0.120076,0.531627,-0.06274,-0.039286,0,46,1,1,0,0,1
0.288986,0.074589,-0.013223,-0.169392,-0.36503,-1.162854,-0.80365,0.166498,-0.300009,-0.125024,-0.115005,-0.296073,-0.039157,-0.042649,-0.433007,0.030747,0.052966,0.597435,0.101047,-0.063783,0.021172,0.465402,-0.022832,0.091118,-0.040858,0.287197,-0.252438,-0.154536,0.045887,-0.336199,-0.299343,0.47748,0.01201,0.013949,0.270666,-0.111561,-0.263837,-0.237799,-0.436998,-0.68393,-0.866474,-0.664196,-0.465302,0.452384,0.048903,-0.226034,-0.12328,7,36,0,0,0,0,2
0.288986,-0.238063,-0.184383,-0.540586,-0.166554,-0.53579,-0.627126,-0.208217,0.057802,-0.059768,-0.005663,-0.353485,-0.039221,-0.06754,-0.733522,-0.086914,0.052639,0.097315,-0.106229,0.266965,0.52094,0.008513,0.175008,0.327023,-0.108438,-0.190515,-0.133662,-0.193551,0.696307,-0.325856,-0.318628,0.077861,0.094227,-0.535804,0.891313,1.101682,0.32651,0.337878,0.436493,-0.380792,0.240387,-0.465156,-0.509022,0.191351,0.9576,0.006743,0.607163,2,46,1,0,0,0,1
0.288986,-0.104283,0.114731,1.743684,-0.597474,-0.536799,-1.860473,-0.052881,-0.281939,-0.174329,-0.198728,-0.207952,-0.038912,0.00628,1.252564,-0.20131,0.052423,0.03025,-0.000756,-0.062101,-0.263903,-0.173182,-0.236177,-0.261339,-0.166146,-0.101245,-0.237072,0.076076,-0.415125,0.744295,0.888367,-0.105686,-0.234571,-0.185733,-0.642815,-0.183513,-0.336608,-0.312231,-0.408163,0.609856,-0.703045,0.52869,-0.450192,1.725943,-0.238899,-0.29719,0.025708,6,23,0,0,0,0,2
-0.437262,-0.258417,-0.155616,-0.264936,-0.053474,1.000028,0.169438,1.249764,-0.256632,-0.171293,-0.195759,-0.279681,-0.038166,-0.003579,0.829637,-0.097442,0.052738,-0.137173,-0.119747,-0.055797,-0.27392,-0.308565,-0.267238,-0.259744,-0.171318,-0.185689,-0.232775,-0.113316,-0.413761,0.788658,0.704515,-0.216628,-0.238424,-0.180577,-0.642815,-0.183513,-0.270509,-0.244059,-0.188853,0.681183,1.120675,0.307986,-0.509469,1.04529,-0.244012,-0.295833,0.333464,6,4,0,0,0,0,1
-0.195179,0.341125,0.017871,-0.159509,0.342395,-0.007138,0.249915,0.699274,-0.150128,-0.134713,-0.137295,-0.255241,-0.038763,0.010395,-0.286441,0.040716,0.052856,0.177267,0.019124,-0.07639,-0.175005,0.233818,-0.179508,-0.134135,-0.128113,0.121928,-0.228098,-0.003383,-0.124776,-0.220801,-0.292657,0.670126,-0.162237,-0.112988,-0.642815,-0.183513,-0.315916,-0.288471,-0.32074,0.825817,0.006386,0.44068,-0.498472,1.120605,-0.109476,-0.260476,-0.015396,7,10,0,0,0,0,3
0.773152,0.734717,0.216412,-0.040902,-0.174107,0.545366,-0.092664,-0.438496,-0.318893,0.132197,0.184284,0.27228,-0.035911,0.47496,0.895264,0.72119,0.053661,0.45006,0.220344,-0.081434,-0.161769,-0.184013,-0.018319,0.192953,0.134907,0.346912,-0.062872,-0.044387,0.39206,-0.368042,-0.533336,-0.020047,0.251622,0.422646,1.047692,0.114637,-0.140213,-0.139295,-0.397785,-0.840452,-0.409616,-0.815846,0.358767,-0.412716,-0.182511,-0.026062,-0.031666,8,4,1,0,0,0,2
-1.16351,-0.153724,-0.086458,-0.614965,-0.379154,-0.230166,-0.179737,-0.00519,-0.386605,-0.182444,-0.202519,-0.363816,-0.039298,-0.009324,-0.797174,-0.136113,0.052593,0.181683,0.022304,-0.110432,-0.24314,0.312172,-0.271771,-0.244373,-0.160103,0.132182,-0.290388,-0.122883,-0.378579,-0.287209,-0.165889,0.499374,-0.237258,-0.180128,-0.642815,-0.183513,-0.35681,-0.328678,-0.510864,-0.543258,-0.795903,-0.610036,-0.383315,0.472829,-0.159491,-0.292313,-0.143749,2,48,0,0,0,0,1
-0.316221,-0.264227,-0.206401,-0.633934,2.16594,5.766408,7.107505,7.350122,3.134759,-0.1312,-0.150781,0.146933,-0.024563,-2.160841,-0.626818,-0.239838,0.051655,-0.650301,-0.751688,0.092346,-0.281929,-0.340609,-0.291063,-0.267717,-0.215916,-0.267118,-0.28627,-0.231759,-0.363381,-0.505757,-0.523051,-0.391675,-0.272947,-0.446404,-0.642815,-0.183513,0.000116,-0.036369,2.843458,4.136561,-0.625045,2.853533,0.882605,-1.839889,-0.251512,-0.163505,-0.202169,9,45,0,0,0,1,0
-1.284552,0.270344,-0.013079,0.068919,-0.164505,-0.688469,-0.35897,-0.416695,-0.399044,-0.180965,-0.202494,-0.037256,-0.039016,0.032215,-0.341737,-0.091311,0.052727,0.725717,0.427783,-0.065884,-0.267793,0.281891,-0.276004,-0.255041,-0.165508,0.292626,-0.298075,-0.148199,-0.400325,-0.316058,-0.452853,0.000931,-0.24751,-0.181727,-0.193594,-0.131383,-0.36756,-0.339233,-0.521921,-0.497688,-0.70676,-0.620868,-0.205931,0.117473,-0.242643,-0.292701,-0.091215,7,19,0,0,0,0,3
-0.316221,-0.348383,-0.207199,-0.148526,-0.134202,0.599105,0.250418,1.187085,0.48328,-0.173541,-0.1978,0.263758,-0.018625,-0.084335,-1.015383,-0.288092,0.037697,-2.964149,-1.538769,0.121554,-0.285781,-0.344282,-0.293984,-0.287115,-0.201125,-0.248419,-0.258201,-0.207809,-0.40256,0.546703,0.432723,-0.434051,-0.267787,-0.223735,-0.642815,-0.183513,-0.083386,-0.118688,2.186292,4.116748,1.109532,3.553559,0.581838,-2.379858,-0.247089,-0.160394,-0.202169,7,4,0,0,0,1,0
0.773152,0.669563,0.08397,-0.236139,0.013429,0.116956,0.235303,0.166498,-0.178045,0.197769,0.265443,-0.14264,-0.037815,0.31987,0.197069,0.424164,0.053401,0.432399,0.326612,-0.080173,0.032704,-0.02518,0.188723,0.564994,0.469848,0.687101,-0.01987,-0.059763,0.970714,-0.354162,-0.486538,0.538672,0.421652,0.169746,0.16601,-0.100443,-0.074332,-0.050877,-0.277021,-0.68393,-0.461616,-0.771163,-0.546573,-0.869469,-0.016523,-0.095322,-0.102717,7,10,1,0,0,0,3
-1.284552,-0.3706,-0.224436,-0.473596,-0.080648,0.115695,0.253776,0.08883,-0.239736,-0.185407,-0.202062,-0.276972,-0.038897,-0.241526,0.562482,0.223675,0.052503,-0.330371,-0.797318,-0.104128,-0.270627,-0.301515,-0.264409,-0.238779,-0.188895,-0.253245,-0.295397,-0.228031,-0.334382,-0.426285,-0.526908,-0.417098,-0.232571,-0.202111,-0.642815,-0.183513,-0.260956,-0.282555,-0.46006,-0.808751,-1.029903,-0.69263,-0.230428,-0.692537,-0.238002,0.068624,-0.202169,1,5,0,0,0,1,3
-1.16351,-0.144114,-0.136789,-0.352793,-0.105667,0.606478,0.108251,0.137883,-0.381052,-0.176267,-0.199028,-0.306141,-0.039138,0.05424,-0.496294,-0.077605,0.0528,0.484547,0.109509,-0.057268,-0.251095,-0.080364,-0.265226,-0.241215,-0.150152,0.062214,-0.292907,-0.19439,-0.413768,-0.324223,-0.03655,0.079978,-0.23044,-0.244514,-0.642815,-0.183513,-0.336693,-0.308954,-0.502885,-0.743369,-0.617616,-0.744083,-0.482647,0.745687,-0.228588,-0.297197,-0.125516,7,35,0,0,0,0,1
