@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
41,9,3744081903616,56.93748,9.276,408624988160,27.173,190739005440,101698002944,0.724,0.004082,0.1533,14814270914,0.0075,0.0197,38.341945,2
9,2,2860640512,1.729642,0.81,3412054016,60.68,1721272064,481188992,1.142,0.023603,0.3085,28491937,0.0512,0.53206,13.426735,3
2,0,1263012992,1.61235,0.753,3113600000,193.235,347400000,1106300032,1.173,0.038713,0.9277,15675120,0.0389,0.01699,23.51506,2
15,6,40234377216,6.318226,6.231,6787999744,23.838,3568999936,3593999872,1.542,0.006945,0.229,282491165,0.0111,0.0029,33.081585,2
2,7,3003744256,1.14735,1.042,3464800000,105.313,876499968,665299968,0.637,0.014488,0.0926,31055963,0.0463,0.01898,6.432267,3
2,7,1399049344,5.24147,2.296,628172032,44.442,232546000,75623000,1.39,0,0,14234520,0.0619,0.02916,39.75,0
3,7,3921658624,9.974357,3.64,920884992,67.6,171570000,2378000,1.67,0.005061,0.1799,13268504,0.0503,0.04247,34.00479,2
21,2,16747171840,6.174761,0.462,41598001152,195.25,9377999872,4076000000,0.297,0.048128,1.0413,193427629,0.0766,0.07532,21.958678,3
26,6,160867909632,21.654469,5.987,34916999168,64.962,24217999360,56204001280,0.817,0.031304,0.7572,536994412,0.024,0.00214,24.452537,3
17,2,56897863680,12.115683,1.695,32263000064,17.879,9637000192,4578999808,0.779,0,0,1369468365,0.0149,0.00634,156.05,1
18,9,30294573056,1.24088,1.517,33074999296,25.081,9882000384,23725000704,0.512,0.023111,0.6118,1313459759,0.0363,0.00384,27.011765,2
19,9,1781913216,1.634154,2.336,714259008,4.284,586371968,103627000,3.867,0,0,143722987,0.0553,0.00746,35.129032,3
2,7,4926531584,2.57366,1.475,3662886912,105.454,1159874944,722764032,1.794,0,0,31086829,0.0422,0.01837,21.473907,3
20,9,19196469248,1.681657,2.607,6841999872,12.373,1626000000,1684000000,1.878,0,0,104534460,0.0255,0,0,2
12,2,27052605440,18.737831,7.813,3570469888,7.371,1881121024,967182016,0.503,0.011676,0.6386,294724125,0.0182,0.42222,55.267327,2
8,9,6793261568,55.548508,15.591,427399008,1.889,329568000,309841984,6.79,0,0,73902748,0.0592,0.02283,230.526316,0
5,6,817045312,2.624334,1.43,798923008,23.924,165008992,319566016,1.049,0,0,30268005,0.0268,0.04709,30.701299,2
11,6,2177760512,2.102915,1.789,1274082048,70.974,415240000,222251008,1.549,0,0,17320828,0.0342,0.02615,26.116998,1
5,9,305779648,0.727733,0.599,475219008,10.502,357024000,74212000,2.083,0,0,40528064,0.0493,0.02795,0,0
7,5,2774826240,1.148683,4.408,679620992,8.632,536100000,425492992,0.947,0,0,76260014,0.021,0.01939,7.59448,2
13,2,13152956416,2.525606,1.637,12396999680,42.86,2500000000,7375000064,0.608,0.016646,0.396,270325497,0.0232,0.00539,23.925743,2
9,6,7840230912,23.693884,7.492,1178672000,9.471,913380992,1538070016,6.438,0,0,115528488,0.0923,0.01161,15.338673,2
20,7,7634686464,1.071429,1.422,7427258880,45.857,1792903040,3135333888,0.679,0.014456,0.6667,157301475,0.0458,0.03114,46.117647,1
31,5,64402063360,3.203441,2.061,32291999744,32.585,13459999744,12172000256,0.249,0,0,952111011,0.0362,0.00135,14.43469,3
22,7,29011609600,6.871422,5.171,5638622208,26.509,2221051904,169992000,1.203,0.00782,0.2109,193121399,0.052,0.1018,26.960938,3
18,8,8332029440,2.821602,10.087,1326128000,4.34,993305024,5149628928,0.976,0.042319,1.0413,303286487,0.0369,0.00736,24.972477,1
6,4,1947280768,1.788246,3.897,557643008,3.464,313504992,308412000,1.473,0.065657,0.6923,133802795,0.0242,0.16789,10.350427,0
19,10,68221472768,29.092617,4.771,18507999232,54.342,7522999808,18079000576,0.287,0.00423,0.1428,316397195,0.024,0.00701,32.371383,1
7,7,696802496,0.781498,2.172,350742016,8.12,127080000,98964000,1.02,0.061387,3.4,35392584,0.0702,0.26928,46.342857,1
15,10,48257191936,1.747175,4.056,23765999616,23.601,9939000320,48851001344,0.566,0.032939,0.5932,1008341015,0.0277,0.00119,18.1673,3
10,7,12721654784,4.685709,2.567,5942342144,110.506,1827859968,3232854016,1.972,0,0,50677450,0.0277,0.05545,33.314607,1
15,6,10443255808,2.260415,0.125,41702998016,752.083,4749000192,3563000064,1.609,0,0,53499736,0.0624,0.013,9.496304,3
9,6,2818802944,2.306405,5.32,479128992,6.161,338020992,50646000,4.861,0,0,78235747,0.0932,0.00476,105.382353,1
5,9,1755442944,2.050309,2.375,700334016,12.166,290390016,262768992,3.207,0,0,58713126,0.0667,0.02481,28.607843,2
6,9,3213521152,4.198545,1.867,1461897984,7.294,871358976,32365000,2.226,0,0,169028952,0.0626,0.05691,259.75,0
8,5,3555414272,6.739496,5.494,600700032,8.301,297200000,143700000,0.804,0,0,62088234,0.2208,0.18404,0,4
7,1,20824913920,1.054917,3.025,15452639232,54.834,3828374016,30199339008,0.968,0,0,135097251,0.0708,0.13587,0,3
19,6,34773499904,6.018301,3.079,15699999744,88.625,5376999936,15745000448,0.739,0,0,161459200,0.0264,0.01048,29.687954,1
29,9,73184616448,59.02473,38.634,1881431040,5.455,1432525056,3462113024,5.001,0,0,310713153,0.0273,0.00658,0,2
13,6,4821377536,7.205281,20.376,209180000,3.339,209180000,11279000,16.854,0,0,43158480,0.1068,0.01018,106.164384,1
8,2,4711583232,9.453612,2.314,2650638080,47.852,1216307968,1528210048,0.754,0.023879,0.4609,54669485,0.0494,0.01533,18.966443,1
26,7,15043633152,8.447052,0.975,17012580352,141.281,1396706944,1691725056,1.256,0.019684,0.5636,117641235,0.0696,0.00814,29.018223,2
3,7,1469588480,2.262054,1.309,1253299968,67.025,523900000,248700000,1.257,0.014848,0.3629,18202435,0.027,0.01368,24.788162,0
10,6,8046711296,1.873114,3.023,2626460928,19.301,1762476032,121409000,2.095,0,0,111739613,0.0453,0.00682,23.093023,2
16,2,7913120256,0.955339,0.936,10684099584,170.4,2702599936,2629100032,0.982,0,0,51568865,0.0301,0.17529,16.913679,2
4,0,2670663168,2.932742,1.836,1725574016,83.094,332751008,511721984,0.919,0.004263,0.7078,20482961,0.0249,0.0184,167.337662,0
12,2,5999893504,2.325153,1.124,5832230912,63.753,2075425024,1180130048,0.648,0,0,64119658,0.1155,0.33511,13.115686,3
11,7,5095778816,1.646601,1.589,4514100224,64.5,1384600064,2316400128,1.562,0.018504,0.3114,66591944,0.0391,0.08571,16.629545,3
5,6,2813186816,2.646376,3.492,665124992,11.957,588854016,31774000,2.317,0,0,48802091,0.0925,0.04359,43.626087,1
10,7,7241492480,5.756522,4.411,1635741952,43.532,610950976,687500032,2.851,0.002081,0.177,37353020,0.0642,0.01141,84.572687,2
6,7,3946411264,4.247266,2.901,1397100032,8.936,487600000,479100000,2.397,0.010604,0.2819,154491451,0.0201,0.01607,26.861702,3
11,4,1699811072,0.996497,1.498,1162039040,10.059,343758016,552468992,1.233,0.094634,8.083301,93867166,0.1451,0.35237,85.333333,3
8,9,3242652672,3.275177,3.962,764553984,9.893,295745984,35915000,3.01,0,0,76379316,0.0375,0.00971,73.77193,3
9,2,18513184768,3.936589,1.03,23770865664,171.069,8766729216,6421760000,0.437,0.030351,0.6988,138491415,0.0365,0.004,22.869416,3
12,8,4503883264,0.942488,8.319,917942016,5.69,627654976,3526870016,0.579,0.04832,3.4595,166069621,0.0433,0.00816,72.459459,2
9,6,1837357312,5.477863,7.97,199892992,3.481,199892992,3551000,6.446,0,0,38234350,0.1968,0.04375,38.54023,0
9,7,3849067264,3.723798,3.315,2352581120,12.738,1254269056,3966054912,0.656,0.006335,0.2373,176869556,0.0678,0.02841,35.830508,2
62,2,2272052641792,6.803998,3.49,670038032384,63.373,332382994432,159570001920,0.768,0,0,9675634851,0.0072,0.09205,32.47561,0
26,6,13894337536,5.147529,5.342,2509900032,25.124,1584000000,489800000,2.876,0,0,98005217,0.043,0.01054,41.446746,1
15,5,87430438912,10.321844,20.86,4351000064,2.697,3086000128,1250000000,1.173,0.00914,1.1434,1536037505,0.0087,0.03787,37.902098,3
7,7,7663852032,4.90194,4.968,1614000000,9.495,733900032,556300032,1.597,0.007622,0.3535,148635838,0.035,0.1177,46.20202,2
2,2,725009344,3.474031,1.23,465508000,15.102,201096000,14515000,1.226,0,0,21823063,0.0379,0.2573,27.963855,1
25,6,322963210240,3.406995,0.899,422817988608,461.844,88122998784,79192997888,0.765,0.02386,0.3684,897812378,0.0146,0.00818,15.43055,2
2,7,341594176,0.819746,1.364,350583008,6.82,106722000,148922000,0.76,0,0,27253931,0.0259,0.26192,55.692308,4
29,6,20965885952,1.188833,2.481,9996999680,68.449,7627500032,6594599936,1.521,0,0,146224603,0.0333,0.00149,13.684211,2
6,7,20540973056,7.573909,6.456,3305452032,87.313,1234313984,1129400064,1.26,0.001582,0.0735,37465981,0.0106,0.00546,46.083686,1
17,4,5138341888,0.638992,1.219,4967177216,84.935,2627369984,956486016,0.837,0.059912,1.5545,56679222,0.0537,0.0093,21.265403,1
14,7,45679312896,12.453251,2.758,17481000960,361.178,6861000192,2728999936,1.533,0.00881,0.2134,43814336,0.0225,0.06158,24.213742,3
11,5,2677398784,3.042202,1.074,4103899904,12.218,1546800000,2749199872,0.213,0.116337,0.3561,320961654,0.1328,0.00406,3.140152,4
10,7,33190559744,3.071945,3.489,10561999872,61.622,3545999872,5106999808,0.966,0.004649,0.1341,168888063,0.0166,0.01099,28.891369,1
35,2,99586424832,7.388682,2.198,46440001536,31.386,19476000768,11061000192,1.241,0.023938,0.8205,1171711092,0.0217,0.01408,34.548718,2
9,10,17947512832,1.802131,5.573,5880300032,25.522,3060800000,14811700224,0.113,0.034129,0.7266,228956205,0.057,0.00166,21.423077,1
3,7,1635703936,6.02738,2.211,822851968,23.348,178936000,195811008,1.456,0,0,31069327,0.079,0.02211,0,0
13,4,2443921408,0.530956,1.691,3002620928,26.236,2352566016,2736090112,0.556,0.037054,0.1103,112985960,0.0891,0.01612,3.007072,2
12,10,120744755200,8.97981,5.135,24820000768,79.045,5404000256,8311000064,0.978,0.003735,0.1544,311615193,0.0218,0.00257,40.302398,1
4,6,3426737152,8.598803,7.213,474174016,2.001,251315008,83825000,2.669,0,0,233867650,0.073,0.02568,16.894118,1
21,3,16719828992,13.196338,10.703,1666480000,6.931,842126016,896918976,1.676,0,0,197787937,0.0691,0.36173,170.684211,1
16,7,10303612928,5.271184,1.62,7740000256,40.673,2064000000,2556999936,1.257,0,0,178860300,0.0678,0.00552,23.299107,2
5,10,3141304576,2.084394,5.388,866700032,37.844,363000000,1530200064,0.268,0.019578,0.466,23247112,0.0296,0.01821,23.867621,1
12,7,15986894848,4.5435,5.371,3306599936,20.125,1296099968,1898599936,1.129,0.007774,0.5065,160221423,0.0213,0.0122,64.5,0
6,8,2685899008,1.915221,9.113,461043008,3.692,300067008,1666659968,2.843,0.036567,0.8471,125621281,0.0448,0.00092,23.388235,2
51,9,3817525739520,11.115489,13.613,281723994112,37.902,193893007360,112184000512,1.223,0.006489,0.2375,7422165293,0.0074,0.00068,37.597365,0
3,9,940457344,1.796719,0.864,697865024,24.278,236171008,25731000,2.096,0,0,25878824,0.0627,0.04624,14.87156,0
5,8,4525692416,2.501715,2.019,2983234048,17.135,2983234048,2752829952,0.352,0.006663,0.2927,146496141,0.0197,0.05114,44.463415,2
6,6,1660216320,0.986154,0.913,5276896768,42.198,901153024,2879565056,1.024,0.023428,0.487,104441114,0.0319,0.15069,17.38961,1
11,5,11567675392,0.946354,1.665,8638199808,16.703,3245499904,3835399936,1.284,0.057466,2.4902,302161383,0.0387,0.4839,43.686275,4
4,8,458565600,0.965393,12.69,55000000,1.186,43451000,193388000,0.553,0.023144,0.186,38928099,0.0552,0.1107,7.914729,2
19,9,1665258880,2.894125,4.477,400353984,2.396,134902000,131750000,1.45,0,0,143978783,0.1345,0.00921,82.916667,2
1,1,15258609664,1.902829,2.109,8451999744,14.888,4749000192,2940000000,1.534,0.006784,0.2381,461429325,0.0126,0.33854,35.154762,1
7,3,1300159744,0.692005,0.68,2849200128,106.413,1063400000,759900032,1.416,0.034957,0.817,21939319,0.1245,0.03848,23.977679,2
25,6,152383488000,7.752667,5.931,28863000576,23.155,22666999808,24945999872,0.969,0.026474,0.619,1238176405,0.0145,0.00099,24.367063,1
7,8,3883918848,1.674509,3.272,1239943040,8.17,475675008,1060315008,3.327,0.044978,0.4496,138969642,0.0224,0.00898,10.044355,3
7,5,6121396736,1.910125,1.04,6407199744,178.474,1428000000,784600000,0.176,0.021071,0.2339,35437302,0.0184,0.0082,11.273386,2
16,6,1977045888,6.058559,5330.02,305000,0.004,-304273984,23081000,10.713,0,0,66944360,0.1253,0.00158,0,1
12,8,1988547840,0.333677,7.064,792977024,5.06,346486016,4116480000,1.912,0.038168,0,375763159,0.0818,0.0157,0,3
10,6,4010048512,12.58748,7.77,531292000,15.78,317675008,518822016,8.927,0,0,32955147,0.2389,0.02959,59.110553,1
18,6,3133295104,4.586777,1.474,1900071040,15.75,189324000,6644000,1.56,0,0,98696951,0.0316,0.07082,232.090909,1
19,0,9305532416,0.748131,1.226,11253399552,35.444,1725699968,4626500096,0.376,0.029562,0.2915,315778739,0.0404,0.00465,9.938983,2
1,5,12320689152,1.155506,0.9,14650999808,54.003,4631000064,2975000064,0.175,0.039894,0.559,20741090,0.0072,0.00361,14.136646,4
12,5,5713434624,32.931442,40.807,144084992,0.373,63156000,500879008,0.632,0,0,274791338,0.2494,0.27732,0,0
23,3,294542999552,10.305677,7.056,47061999616,10.929,28907999232,50212999168,0.841,0.029442,0.7057,3870718326,0.0081,0.09879,24.269504,1
18,8,9662044160,3.415998,11.95,1096109952,4.812,792531968,3419728896,0.121,0.049451,1.2622,226044527,0.0262,0.00787,25.70122,2
3,6,272290272,0.778945,0.371,125784000,3.254,70038000,35534000,5.907,0,0,39852421,0.0878,0.06491,0,4
4,8,1561911680,0.475775,8.199,701980032,3.221,391700000,3680857088,1.325,0,0,185689097,0.0179,0.15732,0,4
3,7,1210473472,2.449606,0.79,1155576064,56.451,267100000,105139000,1.541,0.010299,0.375,18109842,0.0109,0.01982,36.38125,4
33,2,56129445888,15.916349,5.127,11577533440,8.532,4650072064,4780585984,1.53,0,0,1331485396,0.0213,0.00666,37.044248,1
33,2,390091997184,36.561245,5.085,165054005248,166.469,55042998272,61920002048,0.281,0.02362,0.6186,1987488518,0.0117,0.00073,26.659864,1
17,9,153408733184,13.308971,8.413,18818000896,15.559,6630900224,8062400000,1.338,0.005182,0.2629,1213009542,0.0077,0.00562,50.059761,2
9,7,7438988288,2.419984,1.261,12675999744,302.476,2547000064,8721000448,0.709,0.01774,0.2755,39382951,0.0212,0.02614,15.507653,1
22,6,203502714880,4.028796,5.379,43212001280,113.716,17837000704,35228999680,1.291,0.003055,0.0949,376736061,0.0113,0.0016,31.151445,1
6,2,678327360,1.759238,0.817,1383611008,60.948,208584992,477659008,0.231,0,0,19727024,0.1052,0.04454,25.55,3
7,6,1782254336,5.806345,7.088,249119008,5.011,183038000,100436000,4.405,0,0,49902620,0.0883,0.01058,252.285714,0
7,2,589606592,1.330029,1.621,649900032,24.069,352132000,516411008,0.755,0.044464,1.7544,19039271,0.0402,0.27194,39.54386,2
4,8,579950784,0.630545,3.306,727132992,6.8,321016992,1450562048,0.179,0.060038,1.6,82594631,0.0383,0.03694,0,3
19,6,24936609792,19.93964,12.278,1964249984,14.924,1234755968,196135008,3.444,0,0,132933026,0.0397,0.03174,0,1
21,9,1163484672,12.854076,1.893,855361024,13.454,603772992,967649024,1.195,0,0,57104631,0.0589,0.01806,40.840909,3
10,9,2983929600,6.707956,6.896,373068992,1.929,279548992,18792000,2.294,0,0,134376431,0.0305,0.34374,0,1
6,6,307685472,4.324324,0.492,81130000,0.82,-74581000,39483000,3.643,0,0,84573022,0.0541,0.10343,0,2
11,6,854084288,2.795454,2.916,83279000,0.954,-114831000,19473000,5.928,0,0,63573730,0.12,0.01592,0,1
9,6,338025280,2.018977,8538.464,20000,0,-72627000,15849000,19.955,0,0,87577672,0.2968,0.00779,0,2
12,10,28533653504,2.317084,5.99,8119000064,30.227,3787000064,19981000704,0.371,0.026233,0.6066,269141695,0.0341,0.00279,23.191209,2
17,6,4995259904,3.074266,2.692,1505296000,9.212,1281424000,72678000,2.712,0,0,162420224,0.0922,0.01488,14.618357,1
23,6,2656835584,3.64453,43.509,52857000,0.515,-387246016,102591000,4.932,0,0,101924795,0.277,0.04888,0,1
8,6,2113027584,4.368002,3.123,747398976,38.184,456392000,628257984,1.897,0,0,18077257,0.1047,0.10133,0,1
3,9,1524758528,1.262056,1.76,795800000,43.016,256800000,33200000,2.458,0,0,15047704,0.0404,0.01122,0,0
14,3,28887830528,7.030205,2.78,12643000320,36.636,4505999872,6519000064,0.382,0.027496,0.5969,342711437,0.0334,0.00515,21.751309,4
13,10,59564212224,1.932718,7.936,13336000512,20.728,5568000000,38948999168,0.275,0.027759,0.6126,651245778,0.0263,0.00112,22.104116,2
13,3,1641910912,2.615385,1.208,721673984,4.51,391601984,4900000,2.433,0,0,141739645,0.0349,0.06863,0,2
21,3,210173870080,10.853694,2.752,91747999744,66.92,50171998208,50849001472,0.559,0.03594,1.0561,1363620957,0.0134,0.0019,29.222433,3
10,7,14240022528,4.484611,2.281,7395999744,17.873,2299000064,3059000064,1.285,0,0,366464290,0.0254,0.11233,95.111111,0
19,6,14672201728,6.510708,3.762,4284000000,27.028,2920000000,2598000128,1.281,0,0,149330309,0.043,0.00189,12.083544,3
17,6,17322260480,0.632056,0.111,159673008128,317.413,20352000000,17577000960,1.054,0,0,462377163,0.0274,0.00462,8.56068,3
23,8,12687260672,2.785337,12.561,1565067008,5.689,1402864000,7196993024,2.869,0.06861,1.1769,270649284,0.0157,0.0417,17.242308,2
1,7,342312544,1.439019,1.002,403800000,15.088,90700000,66900000,0.559,0.039364,0.5306,26395258,0.0203,0.01366,13.05102,0
6,7,6450923520,7.543618,3.199,2450670080,45.309,363812000,1501912064,1.147,0,0,46737082,0.0505,0.01455,83.34058,0
6,7,11768115200,3.760388,7.543,1666000000,54.238,740200000,981200000,1.261,0,0,28361925,0.0115,0.01646,46.723058,1
5,5,3089454592,1.059973,0.842,4784500224,74.789,1675399936,1548300032,0.906,0.02661,0.2373,59665875,0.0329,0.00825,9.27307,3
9,9,363498080,1.492117,0.998,292208000,6.07,189564992,45662000,1.289,0,0,34351257,0.0452,0.0077,0,3
33,2,26569158656,31.982128,1.972,14017999872,109.225,12561000448,6496999936,0.594,0.003746,0.0985,116625443,0.0504,0.01147,26.448276,3
19,7,65023062016,4.401744,6.708,12177999872,53.909,6056000000,17901000704,0.662,0.018718,0.3646,224190372,0.0243,0.00061,19.566509,3
13,7,8033613824,1.926801,1.053,10172099584,136.355,2471000064,3153499904,0.523,0.01065,0.8657,61916133,0.0274,0.16875,80.947368,3
21,0,82464497664,18.667946,4.136,23079899136,92.486,11278100480,13579899904,0.424,0.009081,0.2986,229914072,0.0159,0.07136,32.778989,2
11,3,15873980416,3.506044,0.397,59898900480,386.944,7416600064,7996100096,0.666,0,0,153161771,0.0336,0.04205,46.43578,1
6,6,623467968,209.45946,17.717,37917000,0.489,10072000,80469000,0.729,0,0,31742965,0.0467,0.2003,0,0
7,5,8553902592,3.724577,3.08,3220912896,96.534,2254672896,1989169024,1.001,0.015557,0.1834,32195042,0.0352,0.0058,12.486052,3
12,2,842598016,0.68975,0.515,2741799936,96.373,360100000,580899968,0.817,0.044363,2.8182,26928379,0.1052,0.03862,0,1
8,4,1793758464,1.560221,0.421,7614627840,141.449,878316032,1579691008,0.46,0,0,49317686,0.0748,0.0305,0,3
30,7,73238495232,4.652452,1.062,90312998912,106.063,19462000640,28909000704,1.193,0.076366,0.9732,735148005,0.0251,0.00036,12.858631,2
22,8,17482993664,1.808268,9.686,2647486976,4.32,1548876032,8210143232,0.476,0.040422,1.2921,559075757,0.0186,0.00305,32.044944,2
13,0,1428242560,0.501678,0.631,5859999744,34.001,805000000,2436000000,0.785,0.119048,1.8,154557724,0.0918,0.05589,0,4
20,8,6137640448,1.598117,16.821,503256000,2.724,496425984,2357245952,2.468,0.038701,0.9916,197265790,0.065,0.00578,25.957983,0
12,2,5931701760,2.731859,1.451,5335499776,16.124,2746850048,2681654016,0.963,0,0,277923276,0.027,0.00759,11.954545,1
4,3,1636467968,7.485366,4.51,407440992,22.847,229046000,304684992,2.298,0.003204,0.1036,15317622,0.0793,0.04518,32.425,0
30,4,57995419648,1.983567,2.517,22798000128,41.189,14069999616,4595999744,1.492,0.036101,0.3657,544191638,0.0274,0.0029,10.302619,2
5,0,4814002688,1.476735,4.267,1302616064,6.435,562641024,356631008,1.155,0,0,201009963,0.059,0.00604,30.435897,3
17,0,13526362112,2.725344,2.796,6447000064,37.757,2295000064,3326000128,2.737,0.024091,0.2621,160430972,0.0579,0.00712,10.944954,3
23,0,37715378176,4.028108,6.478,6685000192,109.77,1987000064,5808999936,1.108,0.005063,0.175,59841647,0.0275,0.00755,34.609851,2
12,7,32072071168,46.149025,62.62,504263008,0.998,146448000,498135008,2.19,0,0,428443343,0.1194,0.01931,0,1
8,7,10927947776,4.016173,2.627,4345600000,140.821,2078499968,896800000,1.202,0.001829,0.0527,30526348,0.0167,0.00301,28.482428,2
11,9,17285853184,5.015502,5.329,3024655872,52.07,2450839040,259818000,1.449,0,0,56873847,0.0322,0.00586,26.534392,3
8,6,3474152448,12.528748,9.533,362320992,12.985,243418000,114385000,2.557,0,0,20466877,0.0982,0.12334,1511.75,0
9,9,6873211904,2.657144,1.57,4929034240,28.021,1756272000,1531575040,1.389,0.01656,0.2143,159873625,0.0411,0.00852,13.10299,2
9,8,14240429056,2.022721,0.732,24676200448,519.778,12731199488,4110599936,0.774,0,0,46839663,0.0125,0.00916,25.842648,2
5,6,1152739328,2.332147,2.62,316268000,2.514,202887008,289564992,5.834,0,0,100973165,0.115,0.00602,0,2
24,9,88864432128,17.74996,17.358,5089287168,18.718,4354952192,2478145024,2.509,0,0,271383691,0.0139,0.00305,88.379404,1
22,4,76274745344,6.148848,9.359,11363000320,9.311,6835999744,28572000256,0.375,0.031185,0.9848,1214155657,0.0123,0.00461,31.545455,2
8,6,5013443584,4.32041,0.171,10726125568,42.979,1844408960,357217984,0.841,0,0,210091010,0.1623,0.04026,0,4
10,6,2478244352,12.126697,4.711,571160000,1.862,516129984,443315008,2.009,0,0,288206897,0.0629,0.00714,0,1
2,2,1068067008,0.764726,2.849,437200000,7.063,-15900000,312900000,0.37,0.026461,0,41990946,0.0487,0.12079,0,1
