@relation 'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46-weka.filters.unsupervised.attribute.RemoveType-Tnominal'

@attribute numberOfAnalystOpinions numeric
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
0.740295,0.018939,-0.288524,-0.035225,0.376081,-0.072395,0.292654,1.815822,-0.420852,1.958281,-0.011663,0.364871,-0.716747,-0.534314,-0.140674,2
-0.430113,-0.162807,-0.284179,-0.035306,-0.243428,-0.14717,-0.243052,-0.231338,-0.204417,-0.650203,-0.134552,-0.264014,0.066118,0.179783,-0.034462,1
-0.313072,-0.143154,-0.325603,-0.035405,-0.226119,-0.273191,-0.16044,-0.371729,0.57303,0.958853,-0.042451,-0.199306,-0.830832,-0.518998,-0.128317,2
0.155091,-0.150282,-0.213941,-0.035127,-0.242999,-0.230082,-0.233112,-0.342229,-0.20051,-0.200854,-0.042077,-0.213005,-0.004694,-0.47862,0.083011,3
-0.430113,-0.169353,-0.179266,-0.035179,-0.283156,-0.3572,-0.2502,-0.396165,1.270258,-0.650203,-0.134552,-0.254696,-0.05977,-0.292917,-0.208271,1
-1.249399,-0.162095,-0.092075,-0.034912,-0.272908,-0.309627,-0.240556,-0.38315,-0.01012,-0.609506,-0.130885,-0.240826,-0.824931,-0.467829,-0.082508,1
-0.430113,-0.168038,-0.296276,-0.035621,-0.19786,-0.27374,-0.246813,-0.066512,-0.432051,-0.650203,-0.134552,-0.236331,0.929629,3.708062,-0.208271,3
0.155091,-0.131109,-0.313897,-0.035795,0.045795,0.048707,-0.106118,-0.120601,-0.11378,-0.208496,-0.069776,-0.07038,-0.508245,-0.464088,-0.003645,2
-1.132358,-0.167543,-0.379121,-0.035637,-0.239024,0.204794,-0.23075,-0.279558,-0.254423,-0.650203,-0.134552,-0.274824,1.500057,0.533177,-0.173506,4
-0.313072,-0.156688,-0.301786,-0.035707,-0.164836,0.140053,-0.202414,-0.221821,-0.264581,-0.1132,-0.094962,-0.228732,-0.032232,-0.305622,-0.107536,3
-0.547154,-0.159771,0.386834,-0.034113,-0.277273,-0.160998,-0.241838,-0.393543,0.213868,-0.650203,-0.134552,-0.286451,1.350566,0.542488,0.06976,0
0.272132,-0.105715,-0.154394,-0.035084,-0.164338,0.297794,-0.111097,-0.237714,-0.267706,-0.650203,-0.134552,-0.242946,-0.728549,-0.493849,-0.067215,2
-0.664195,-0.165612,-0.36064,-0.035639,-0.253195,-0.157279,-0.185799,-0.337258,-0.153368,-0.650203,-0.134552,-0.253843,0.931596,-0.35357,-0.092296,2
-1.249399,-0.169529,-0.344021,-0.03538,-0.278227,-0.260718,-0.241854,-0.379914,-0.399234,1.739976,-0.08265,-0.285367,-0.610529,1.481448,-0.177714,0
0.155091,-0.066245,1.107373,-0.034976,-0.1311,-0.16675,0.011381,-0.211454,-0.221346,0.098459,-0.07711,-0.087063,0.013009,-0.507424,-0.101133,3
-0.781236,-0.163674,-0.368218,-0.035537,-0.222465,-0.111785,-0.182873,-0.20758,-0.39663,-0.650203,-0.134552,-0.230069,1.362368,-0.468874,-0.208271,3
0.272132,-0.161944,-0.358929,-0.035639,-0.206168,-0.152597,-0.188608,-0.239443,-0.209886,1.208623,-0.039502,-0.19564,0.380837,-0.212683,-0.208271,3
-0.430113,-0.155923,-0.291485,-0.035846,-0.056263,-0.100112,-0.152661,-0.177541,-0.24661,-0.650203,-0.134552,-0.053596,-0.193526,-0.444769,-0.117063,2
-0.781236,-0.16586,-0.357944,-0.035519,-0.271675,-0.289031,-0.242328,-0.395095,-0.008818,-0.650203,-0.134552,-0.253415,0.264784,-0.394209,-0.208271,3
1.208458,-0.072228,0.542109,-0.033122,-0.231537,-0.159358,-0.161834,-0.299415,-0.118207,-0.650203,-0.134552,-0.22223,-0.750186,-0.525873,0.286401,1
-1.015317,-0.105284,-0.292484,-0.035677,0.036132,-0.046739,0.177556,-0.072992,-0.470337,0.894688,-0.055934,-0.025624,-0.872139,-0.063093,-0.136686,1
-1.249399,-0.171081,-0.388174,-0.035899,-0.263098,-0.189351,-0.249267,-0.374634,-0.115863,2.214867,-0.077812,-0.259423,-0.396126,-0.232785,-0.208271,3
-1.132358,-0.164789,10.798033,-0.034913,-0.274777,-0.288231,-0.244488,-0.374246,-0.143211,-0.612595,-0.131931,-0.269199,-0.718714,-0.378198,-0.109089,4
-0.313072,-0.142895,-0.24606,-0.032909,-0.266037,-0.285562,-0.24346,-0.212291,-0.417726,-0.463418,-0.099878,-0.235404,-0.105011,-0.510557,0.047997,1
0.740295,-0.093721,-0.27384,-0.03583,0.364662,-0.065783,0.089109,-0.034386,-0.406006,0.279288,0.041004,0.196492,0.113325,-0.449468,0.058466,4
-0.781236,-0.141756,-0.313611,-0.035076,-0.223209,0.050759,-0.202004,-0.267439,-0.418247,-0.522336,-0.110817,-0.241947,-0.077473,-0.486887,-0.208271,2
-0.078991,-0.146643,-0.244465,-0.033987,-0.263885,-0.37619,-0.214501,-0.323512,-0.232285,-0.650203,-0.134552,0.284308,0.166434,-0.143066,-0.208271,1
0.506213,-0.016017,1.32958,-0.010261,-0.278103,-0.372037,-0.241165,-0.348276,1.075701,-0.650203,-0.134552,-0.095496,-0.15812,-0.494284,-0.208271,0
-0.547154,-0.160826,-0.305908,-0.031983,-0.28092,-0.367613,-0.244875,-0.315886,-0.090079,1.844496,0.069187,-0.187386,-0.390225,-0.432847,-0.093211,3
-1.015317,-0.164945,-0.309656,-0.035694,-0.240616,0.333186,-0.215829,-0.354539,-0.214574,-0.372137,-0.119322,-0.276903,-0.79346,-0.417966,-0.130042,2
0.974376,0.040991,-0.208517,-0.035256,0.245742,-0.213721,0.095318,0.412103,-0.333861,0.004851,-0.077157,0.544816,-0.832799,-0.025587,-0.043778,2
2.729988,0.84034,-0.150055,-0.034161,0.599841,-0.160043,0.612351,0.648443,-0.076796,-0.552593,-0.125096,0.880749,-0.767889,-0.527787,-0.072476,1
0.623254,0.770174,-0.200017,-0.035128,1.697179,0.036898,0.722939,2.574839,-0.364334,0.053066,-0.046415,0.991842,-0.958687,-0.543538,-0.031477,2
-0.078991,-0.143666,-0.123305,-0.033901,-0.267679,-0.235306,-0.228494,-0.393961,1.079607,0.103454,-0.055731,-0.257447,-0.374489,-0.349742,-0.061436,2
0.740295,0.112837,5.247916,-0.034957,0.187221,-0.220523,0.451272,0.19868,-0.399495,0.469081,-0.046009,0.501591,-0.819031,-0.536054,-0.095084,2
0.623254,-0.02367,0.630369,-0.034843,-0.011801,-0.276822,0.281115,0.680365,-0.225513,0.180632,-0.063627,0.042185,-0.868205,4.357153,-0.083419,1
-0.313072,-0.162796,-0.356592,-0.035399,-0.237839,-0.243408,-0.163047,-0.237309,-0.283073,2.840849,-0.08975,-0.196864,3.18774,-0.290741,-0.190127,2
-0.781236,-0.125157,-0.291166,-0.035774,0.004578,1.229347,-0.184871,-0.256512,-0.486485,-0.004631,-0.099238,-0.243234,-0.893776,-0.496459,-0.130988,1
-0.781236,-0.142694,0.009977,-0.033643,-0.271121,-0.270711,-0.233835,-0.372949,0.40582,0.084274,-0.074457,-0.256732,-0.097143,0.366531,-0.093107,2
1.676621,0.465838,0.009216,-0.034036,0.277912,0.035854,0.64732,0.769581,-0.293751,-0.263797,-0.065937,0.066759,-0.905578,-0.084066,0.043959,2
-0.781236,-0.150178,-0.313769,-0.035714,-0.166175,0.182132,-0.19637,-0.33711,-0.462784,0.144662,-0.096492,-0.232605,-0.651836,-0.446509,-0.140631,3
-1.015317,-0.161214,-0.136768,-0.035729,-0.269142,0.11481,-0.239861,-0.393183,-0.342456,-0.288946,-0.11269,-0.290576,-0.291876,0.994912,-0.123553,0
2.144784,0.626713,0.160531,-0.034148,0.39175,-0.14778,0.55407,0.062537,-0.099455,-0.325599,-0.103639,0.539452,-0.671506,-0.526482,-0.071373,1
-0.547154,-0.146741,-0.264573,-0.035332,-0.230936,-0.314389,-0.212119,-0.397801,-0.124458,0.137445,-0.102812,-0.065841,-0.594793,-0.525264,-0.133432,2
0.155091,-0.162241,-0.366493,-0.035604,-0.21088,-0.147475,-0.178977,-0.234361,-0.216137,-0.650203,-0.134552,-0.205939,1.860018,-0.395428,-0.127305,2
0.03805,-0.048778,-0.290186,-0.034486,-0.07849,-0.306165,-0.045553,0.819099,-0.426061,0.570773,-0.01018,0.480662,-0.252536,-0.541188,-0.064906,2
0.974376,-0.167733,0.055048,-0.035697,-0.263772,-0.284492,-0.227989,-0.367724,-0.062731,-0.650203,-0.134552,-0.230928,1.543331,-0.464871,-0.208271,3
0.974376,-0.053498,-0.272254,-0.03248,-0.215833,-0.242927,-0.146474,0.203771,-0.496903,0.95738,-0.002268,-0.147141,-0.624298,-0.519259,-0.091261,3
-0.547154,-0.166572,-0.296437,-0.035838,-0.181147,0.160418,-0.133397,-0.272642,-0.403662,2.367053,-0.001036,-0.241341,0.007108,0.322063,-0.146704,0
0.623254,0.01884,-0.34575,-0.035596,0.362857,-0.081264,0.274496,0.232784,-0.460961,0.270473,-0.086426,0.284676,-0.79346,-0.524654,-0.13463,3
-0.547154,-0.162873,-0.158701,-0.035588,-0.263404,-0.367999,-0.208672,-0.397752,-0.264841,-0.650203,-0.134552,-0.005181,-0.61643,-0.32964,-0.090117,0
0.974376,-0.134139,-0.256006,-0.035301,-0.200873,-0.123661,-0.167149,-0.293017,-0.029654,-0.650203,-0.134552,-0.207307,-0.51808,-0.508816,0.343732,3
-0.196032,-0.164461,-0.0744,-0.034382,-0.278948,-0.340696,-0.246546,-0.379721,0.357116,-0.650203,-0.134552,-0.250463,1.061417,1.121092,0.065299,1
-0.430113,-0.161813,0.076324,-0.034865,-0.274262,-0.320236,-0.246976,-0.397677,0.116199,-0.650203,-0.134552,-0.246085,0.532296,0.29674,-0.013316,2
0.272132,-0.151843,-0.305668,-0.033244,-0.262646,-0.357376,-0.2241,-0.030935,-0.464347,1.066819,0.160211,-0.030717,-0.173856,-0.496111,-0.208271,3
-0.781236,-0.152744,-0.300377,-0.034491,-0.263129,-0.279837,-0.224359,-0.329543,-0.023403,0.522342,-0.063939,-0.244627,0.032679,0.332157,-0.125105,2
-0.313072,-0.04713,-0.24736,-0.033411,-0.170225,-0.215252,-0.084329,0.629345,-0.452887,0.286982,-0.046758,-0.091102,-0.366621,-0.538056,-0.076307,3
0.974376,-0.154647,0.056052,-0.035069,-0.256145,-0.163444,-0.228219,-0.340856,-0.045021,-0.650203,-0.134552,-0.255541,1.214843,-0.155771,0.790682,3
-0.078991,-0.110819,-0.185954,-0.034401,-0.211034,-0.242677,-0.172751,-0.12202,-0.082005,-0.460337,-0.102546,-0.136999,0.304124,-0.523175,0.029238,1
0.272132,-0.160764,-0.38717,-0.035545,-0.173221,-0.04491,-0.058857,-0.03118,-0.398974,3.988385,-0.074816,-0.207944,0.878487,-0.457213,-0.190417,2
-0.664195,-0.145813,-0.025644,-0.034903,-0.242259,-0.212698,-0.2382,-0.27311,-0.028352,-0.650203,-0.134552,-0.223162,0.467385,0.551886,-0.208271,0
-0.898276,-0.169529,-0.335778,-0.0355,-0.274761,-0.336089,-0.256732,-0.365233,-0.046323,-0.650203,-0.134552,-0.23978,-0.645935,1.712141,-0.208271,2
1.910703,0.006093,1.434932,-0.033826,-0.163737,-0.251985,-0.005754,-0.314152,-0.2177,-0.650203,-0.134552,-0.12217,-0.724615,-0.519346,-0.208271,1
2.261825,-0.150881,-0.073281,-0.035125,-0.25235,-0.311422,-0.23036,-0.314466,-0.11951,-0.650203,-0.134552,-0.16288,3.040215,-0.264026,-0.063935,3
0.974376,0.026347,-0.254239,-0.035518,0.367914,-0.198111,0.087645,0.012882,-0.322141,0.196995,-0.089672,0.739434,-0.687242,-0.539013,-0.133077,2
-0.313072,-0.168671,-0.344282,-0.035363,-0.28182,-0.381786,-0.255906,-0.395058,0.206315,-0.650203,-0.134552,0.023581,2.810077,-0.521435,-0.208271,2
0.03805,-0.070632,-0.276398,-0.035124,-0.119056,-0.170165,-0.045693,-0.363107,0.586834,1.441312,-0.046821,-0.070027,-0.224998,-0.401171,-0.14913,4
-0.078991,-0.078525,-0.262681,-0.035612,0.11956,0.381403,-0.132771,-0.140789,-0.207021,-0.071766,-0.091061,-0.151225,-0.758054,0.004957,-0.102756,1
3.315192,16.516088,3.128024,-0.033234,9.413656,-0.20286,10.913533,6.537924,-0.33334,-0.474791,-0.11063,15.299184,-1.009829,-0.378981,-0.013002,2
-0.430113,-0.159437,-0.303103,-0.035795,-0.206548,0.024147,-0.157999,-0.365864,-0.224471,0.364181,-0.086411,-0.266013,-0.150252,4.079643,-0.139891,3
-1.249399,-0.166558,-0.310393,-0.035813,-0.213634,0.922199,-0.238472,-0.323226,-0.216398,1.013526,0.010216,-0.279505,-0.392192,-0.402563,-0.088513,2
0.272132,0.007147,-0.017926,-0.034155,-0.126399,-0.225455,-0.04977,-0.153545,-0.120291,-0.351716,-0.098817,0.001376,-0.939017,-0.525176,-0.039792,2
-1.249399,-0.158799,-0.339292,-0.035725,-0.205296,0.326533,-0.20748,-0.353306,-0.355999,-0.027561,-0.120102,-0.263314,-0.246635,-0.385246,-0.175513,3
-1.249399,-0.165952,-0.084845,-0.035346,-0.272641,-0.085864,-0.245199,-0.393526,-0.15988,-0.650203,-0.134552,-0.281022,0.060217,-0.296659,-0.005831,0
-1.132358,-0.154708,0.2093,-0.034939,-0.265691,0.07103,-0.248771,-0.398522,-0.086953,-0.432706,-0.106479,-0.282039,-0.167955,-0.180833,-0.03509,2
0.974376,-0.097541,-0.026842,-0.035901,0.700029,0.93585,0.290487,-0.120669,-0.444553,1.418163,0.027943,-0.092383,0.349365,0.105032,-0.096439,3
1.55958,0.54484,0.93521,-0.034229,0.541414,0.053158,1.159725,3.434873,-0.309118,0.695114,-0.016391,0.269295,-0.685275,-0.53179,-0.083738,3
0.506213,0.08142,0.342382,-0.035528,0.478405,-0.265827,0.305657,-0.086361,-0.319015,-0.650203,-0.134552,1.145652,-0.864271,-0.495241,0.586465,1
0.623254,-0.037157,-0.333479,-0.035581,0.497683,-0.217034,0.320008,1.219548,-0.388556,0.343021,-0.039081,1.086691,-0.443334,-0.516996,-0.070705,2
0.740295,-0.164245,-0.309038,-0.035334,-0.270597,-0.357932,-0.224474,-0.391616,0.485258,-0.650203,-0.134552,-0.144707,-0.069605,-0.485495,-0.029365,3
-1.249399,-0.150229,-0.250648,-0.035594,-0.200593,0.327488,-0.190882,-0.349386,-0.054657,-0.650203,-0.134552,-0.263281,-0.327282,-0.390555,-0.098908,3
0.857335,-0.086624,-0.306085,-0.035252,-0.125117,-0.303129,-0.163579,-0.283822,-0.032779,-0.650203,-0.134552,-0.185962,-0.65577,-0.550413,-0.208271,2
-0.078991,-0.051607,0.753943,-0.033677,-0.202787,-0.337018,-0.148636,-0.332715,-0.3909,-0.148401,-0.034899,0.014254,-0.799361,3.123801,0.073196,2
-0.547154,-0.141908,3.0417,-0.031323,-0.277407,-0.374158,-0.239516,-0.377551,1.246556,-0.650203,-0.134552,-0.218208,0.007108,-0.351743,0.965761,0
-0.898276,-0.168546,-0.247499,-0.035608,-0.268587,-0.224872,-0.249155,-0.376888,-0.248693,-0.650203,-0.134552,-0.264143,-0.630199,-0.140629,-0.051914,2
-0.196032,-0.162481,-0.279904,-0.035499,-0.257306,0.093889,-0.234498,-0.383525,-0.118468,-0.650203,-0.134552,-0.277773,-0.484641,-0.322852,-0.075262,1
-0.898276,-0.170825,-0.365371,-0.035859,-0.276272,-0.315805,-0.237908,-0.393623,0.020613,-0.650203,-0.134552,-0.253342,-0.187625,-0.307188,-0.208271,0
-0.664195,-0.159819,-0.339209,-0.034707,-0.271419,-0.328474,-0.227419,-0.369663,-0.275259,-0.650203,-0.134552,-0.215727,-0.744285,-0.381678,-0.169594,2
0.03805,-0.113562,-0.253634,-0.035545,0.006764,-0.096582,-0.112385,0.104349,-0.363552,0.06517,-0.072756,-0.011431,-0.701011,-0.503508,-0.086421,2
-0.430113,-0.137242,1.061959,-0.033774,-0.259571,-0.32279,-0.20532,-0.293776,1.154878,-0.650203,-0.134552,-0.174388,0.658183,-0.449381,-0.130154,2
0.857335,-0.138158,-0.34401,-0.03561,-0.111223,-0.076277,-0.153803,-0.18483,-0.34506,-0.028951,-0.030514,-0.130413,-0.25647,-0.279428,0.026598,1
2.144784,0.114868,-0.211507,-0.035417,0.479094,-0.166194,0.529586,0.431542,-0.457054,-0.650203,-0.134552,0.706294,-0.445301,-0.538665,-0.134758,3
1.091417,-0.042876,0.016455,-0.034476,-0.153687,-0.207359,-0.128725,-0.38709,-0.208584,-0.314112,-0.101641,-0.092705,-0.134516,0.335464,-0.070964,3
0.623254,-0.13505,-0.235238,-0.032988,-0.25607,-0.357552,-0.200639,-0.047439,-0.267706,1.168508,0.027943,0.023267,-0.431532,-0.486365,-0.08109,1
-0.781236,-0.163508,-0.299461,-0.034861,-0.274315,-0.363487,-0.240457,-0.377648,-0.138262,2.171457,-0.026519,-0.155151,-0.681341,0.910588,-0.155558,0
0.740295,0.131892,1.397486,-0.034597,0.151846,-0.018792,0.181832,0.834446,-0.447157,-0.468413,-0.112268,0.037069,-0.685275,-0.489411,-0.043409,1
-0.664195,-0.169082,-0.362029,-0.035383,-0.279227,-0.331943,-0.251377,-0.391934,-0.256247,1.987983,0.396018,-0.258748,0.223477,1.792897,0.027745,1
0.272132,0.042906,-0.302013,-0.034813,0.276677,-0.22706,0.323347,2.93334,-0.374491,0.765393,-0.041983,0.765488,-0.612496,-0.540057,-0.115748,3
-0.313072,-0.115484,-0.119386,-0.035264,-0.146476,0.361715,-0.151755,-0.178178,-0.008297,-0.650203,-0.134552,-0.242658,-0.612496,-0.06788,-0.038605,1
0.272132,-0.125639,-0.270116,-0.036003,0.702521,4.708358,0.019348,-0.15566,-0.102841,-0.650203,-0.134552,-0.239687,0.070052,-0.437285,-0.159908,3
-0.430113,-0.159623,-0.267258,-0.034431,-0.276179,-0.345215,-0.239021,-0.39523,0.744146,-0.650203,-0.134552,-0.213647,0.675886,-0.508991,0.328423,1
-0.898276,-0.164363,-0.283174,-0.035322,-0.270927,-0.304532,-0.241811,-0.380762,0.31336,-0.650203,-0.134552,-0.234199,0.154632,-0.334513,-0.062576,2
-0.781236,-0.157864,-0.149662,-0.035476,-0.252847,-0.337539,-0.207782,-0.396477,0.057858,-0.650203,-0.134552,-0.118068,0.073986,-0.055174,1.114592,0
-0.547154,-0.15634,0.008256,-0.034378,-0.273293,-0.330717,-0.241412,-0.388883,-0.312504,-0.650203,-0.134552,-0.230646,3.185773,1.051127,-0.208271,4
-0.664195,-0.079366,-0.345037,-0.035125,0.079309,-0.015459,-0.034577,1.661149,-0.26979,-0.650203,-0.134552,-0.153788,0.235279,0.631946,-0.208271,3
0.740295,-0.017194,-0.036566,-0.035109,0.085181,0.213473,0.056132,0.675249,-0.329433,-0.650203,-0.134552,-0.126036,-0.638067,-0.459214,-0.057075,1
1.910703,0.154014,3.257745,-0.024351,-0.242887,-0.349998,-0.174912,-0.162541,0.780609,-0.650203,-0.134552,0.031085,-0.620364,-0.493153,-0.208271,2
0.03805,-0.150697,0.037204,-0.029875,-0.282588,-0.364334,-0.246568,-0.397915,3.867737,-0.650203,-0.134552,-0.250573,0.943398,-0.461825,0.332406,1
-0.547154,-0.151187,0.176936,-0.03534,-0.224625,-0.062761,-0.187577,-0.294449,-0.325527,0.376002,-0.062629,-0.238455,-0.185658,-0.417009,-0.111678,1
1.55958,-0.105134,0.114379,-0.035745,0.116343,0.570214,-0.17701,-0.283296,-0.19478,0.195742,-0.046602,-0.172164,0.211675,-0.479577,-0.060486,2
-1.132358,-0.165637,-0.270014,-0.035644,-0.257799,0.067134,-0.228134,-0.381721,-0.19452,-0.012079,-0.077922,-0.276845,-0.626265,-0.431368,-0.082029,0
-0.313072,-0.136321,-0.294186,-0.035126,-0.225199,-0.256193,-0.155585,-0.390404,0.023738,-0.650203,-0.134552,-0.178377,-0.266305,-0.491064,-0.090662,2
0.389172,-0.136917,-0.351225,-0.035757,-0.033902,0.767493,-0.100518,-0.219359,-0.266144,-0.650203,-0.134552,-0.241719,-0.565288,0.974984,-0.122133,2
-1.015317,-0.160284,-0.228331,-0.035485,-0.246587,0.176001,-0.23933,-0.363781,-0.282552,-0.466976,-0.0241,-0.274444,-0.667572,-0.390293,0.643951,0
-0.078991,-0.145444,-0.266092,-0.0357,-0.14909,0.044967,-0.137255,-0.31819,-0.353134,-0.650203,-0.134552,-0.228507,1.114526,2.365758,-0.141475,3
-0.196032,-0.149474,-0.308264,-0.03556,-0.180384,0.050028,-0.177719,-0.240688,-0.115082,0.145005,-0.085958,-0.225904,-0.388258,0.195447,-0.12358,3
-0.898276,-0.159648,-0.246129,-0.034984,-0.271763,-0.305948,-0.224329,-0.396517,0.081559,-0.650203,-0.134552,-0.244632,0.662117,-0.171087,0.013909,1
-0.313072,-0.13991,-0.052835,-0.034706,-0.24872,-0.092029,-0.223035,-0.351792,0.220639,-0.560772,-0.106931,-0.256685,0.105457,-0.451121,0.222443,2
-0.781236,-0.154597,-0.146635,-0.035163,-0.254385,-0.326415,-0.23026,-0.366006,0.102395,-0.194475,-0.090562,-0.133371,-0.761988,-0.410569,-0.071469,3
-0.196032,-0.164611,-0.348667,-0.035587,-0.259966,-0.318807,-0.238685,-0.361002,-0.20077,3.416799,1.126848,-0.197191,1.696757,2.515957,0.226317,3
-0.547154,-0.157734,-0.207049,-0.034842,-0.269403,-0.319931,-0.241498,-0.396235,0.262051,-0.650203,-0.134552,-0.215601,-0.41973,-0.465915,0.167437,3
-0.430113,-0.08967,-0.165943,-0.035729,0.276793,0.772026,0.254682,0.03933,-0.40809,0.654146,-0.025504,-0.150215,-0.4394,-0.515604,-0.091801,3
-0.078991,-0.152113,-0.352024,-0.033523,-0.265761,-0.348406,-0.222056,-0.158124,-0.371105,1.426405,0.405303,-0.121183,-0.305645,-0.479403,0.160753,2
-0.430113,-0.163998,-0.070154,-0.033629,-0.282808,-0.363372,-0.247112,-0.398442,1.156961,-0.650203,-0.134552,-0.255757,2.713694,-0.169694,-0.011992,0
-0.430113,-0.155031,-0.179168,-0.035037,-0.231701,-0.300657,-0.185353,-0.128168,-0.351051,-0.377956,-0.097521,-0.109814,0.176269,-0.303185,-0.025792,2
5.773048,9.954899,0.012264,-0.034985,15.619892,0.042392,19.210193,10.485252,-0.32188,-0.650203,-0.134552,9.88967,-1.01573,0.250618,-0.042878,0
1.55958,-0.110257,-0.090684,-0.034424,-0.227966,-0.216742,-0.166039,-0.365276,0.227151,-0.650203,-0.134552,-0.192835,-0.311546,-0.458692,0.00281,1
0.272132,0.217511,0.230896,-0.029729,-0.184256,-0.368684,-0.078061,-0.313425,-0.216398,-0.25742,0.043876,1.321002,-0.986225,-0.220863,-0.015242,3
-0.664195,-0.138028,-0.105947,-0.034537,-0.249236,-0.322628,-0.215833,-0.36074,-0.105966,-0.322642,-0.079388,-0.139536,-0.468905,0.473828,0.027028,2
-1.249399,-0.168956,-0.194691,-0.035668,-0.276502,-0.284641,-0.247042,-0.397695,-0.202594,-0.650203,-0.134552,-0.273033,-0.411862,1.688645,-0.065856,1
1.442539,1.267337,-0.198857,-0.035768,9.750614,2.742007,4.902899,5.002904,-0.322662,0.375188,-0.077063,0.649133,-0.870172,-0.479229,-0.129686,2
-1.249399,-0.170665,-0.359652,-0.035628,-0.279231,-0.340751,-0.252569,-0.388527,-0.323964,-0.650203,-0.134552,-0.267316,-0.647902,1.728849,0.07536,4
1.910703,-0.078737,-0.336714,-0.03529,-0.050214,0.076782,0.187953,0.051119,-0.125761,-0.650203,-0.134552,-0.142074,-0.502344,-0.537446,-0.13858,2
-0.781236,-0.080631,0.060114,-0.034087,-0.209079,0.204584,-0.186522,-0.321651,-0.193738,-0.58223,-0.123082,-0.256566,-0.948852,-0.502899,0.026425,1
0.506213,-0.149285,-0.370886,-0.035672,-0.169628,0.188473,-0.104925,-0.333445,-0.303909,1.924599,0.108028,-0.23634,-0.101077,-0.469483,-0.09997,1
0.155091,0.031416,0.363361,-0.035206,0.127464,2.060002,0.143056,-0.212545,-0.122635,-0.271569,-0.101251,-0.249883,-0.71478,-0.014536,-0.084955,3
-0.196032,-0.160254,-0.221528,-0.035716,-0.190123,-0.304179,-0.168218,-0.211167,-0.466431,4.349487,-0.078983,0.041874,1.454817,-0.515082,-0.192279,4
-0.313072,-0.024249,-0.21968,-0.034985,-0.0368,0.030529,-0.051117,-0.050347,-0.270311,-0.450428,-0.113626,-0.118216,-0.830832,-0.454776,-0.061132,1
2.612947,0.271693,0.048602,-0.035375,0.814983,-0.174318,0.881967,0.355763,-0.198687,0.378548,-0.006513,0.93747,-0.730516,-0.427887,-0.03232,2
-0.430113,-0.092191,-0.298598,-0.034354,-0.147949,-0.214046,-0.079537,0.611591,-0.492476,0.816528,-0.021166,-0.054981,-0.036166,-0.535967,-0.099167,1
-1.132358,-0.164897,-0.036002,-0.035371,-0.268019,-0.228774,-0.24834,-0.385329,-0.14269,-0.650203,-0.134552,-0.2633,0.396573,-0.358009,-0.208271,0
0.03805,-0.161294,-0.3776,-0.035529,-0.216269,-0.209208,-0.121021,-0.212062,-0.377096,0.94224,-0.11734,-0.177065,0.595239,-0.410134,-0.192957,2
-0.078991,0.366001,0.14749,-0.034487,0.3017,0.148569,0.057714,0.168191,-0.267185,-0.489692,-0.110458,0.032035,-0.728549,-0.528048,-0.003018,1
-1.015317,-0.156914,0.12381,-0.033858,-0.276297,-0.373399,-0.2441,-0.392967,0.173237,-0.650203,-0.134552,-0.049811,0.278553,-0.326942,-0.122232,1
0.974376,-0.097663,0.409544,-0.032802,-0.24799,-0.339999,-0.209494,-0.337508,-0.085391,-0.650203,-0.134552,-0.087793,0.20184,2.597409,0.660995,1
0.389172,-0.126262,-0.082999,-0.03555,-0.103798,-0.111399,-0.137924,-0.224277,-0.19452,-0.650203,-0.134552,-0.107718,0.176269,-0.502377,-0.089613,2
-0.898276,-0.158186,-0.281055,-0.03441,-0.266978,-0.130565,-0.237558,-0.294313,-0.452106,0.191167,-0.061833,-0.271534,-0.575123,-0.391947,-0.086717,1
-0.078991,-0.10093,-0.128224,-0.034415,-0.209052,-0.25061,-0.182903,-0.269185,-0.227857,-0.316126,-0.055513,-0.127339,-0.738384,-0.444247,0.120217,0
-0.781236,-0.160216,-0.291569,-0.033283,-0.276608,-0.361943,-0.241244,-0.285005,0.218556,0.921293,-0.002362,-0.163763,-0.27614,-0.542407,-0.089159,2
4.4856,16.843445,0.280221,-0.031922,6.400886,-0.130172,11.098275,7.253152,-0.203375,-0.371318,-0.09749,7.517411,-1.011796,-0.544495,-0.016794,0
-1.132358,-0.167996,-0.298934,-0.035779,-0.270986,-0.222474,-0.244987,-0.396929,0.023999,-0.650203,-0.134552,-0.268764,0.075953,-0.148026,-0.132533,0
-0.898276,-0.152015,-0.255119,-0.03543,-0.216729,-0.270867,-0.084081,-0.21092,-0.430228,-0.363855,-0.088876,-0.141788,-0.769856,-0.105386,0.018174,2
-0.781236,-0.164787,-0.34931,-0.035764,-0.162275,-0.101067,-0.206036,-0.202275,-0.255205,0.356646,-0.058556,-0.18606,-0.529882,0.760911,-0.119709,1
